SMILES,TITLE,receptor,Chemgauss4
c1nc(c(c(n1)[N@@]2CCC[C@H](C2)[C@@H]3CC[NH2+]C3)Cl)N,SIM-478259-PCH,Not Available,-10.964824
c1cnn(c1)C[C@H]2CCCC[N@@H+]2C[C@@H](COc3ccc(cc3)C#N)O,EDB=15668,Not Available,-10.963580
CC[C@H](CNC(=O)c1cc2ccccc2s1)[NH+]3CCCC3,EDB=126308,Not Available,-10.962927
c1cc2n(c(=O)c1)C[C@H]3C[C@@H]2C[N@@](C3)c4c5cn[nH]c5ncn4,T2K-209900,Not Available,-10.962008
CCC1=[NH+]C[C@@H](N1)CCCc2cc(c([nH]2)O)O,T2K-181278,Not Available,-10.961403
c1c[nH]c2c1c(ncn2)C(=O)[C@H]3C[C@@H]4CC[C@H]3C4,SIM-351111-SUR,Not Available,-10.961346
C[N@@H+](Cc1ccccn1)[C@@H]2CCCN(CC2)c3c4cn[nH]c4ncn3,EDB=293605,Not Available,-10.960314
c1cc(c(cc1N)Nc2c3c([nH]cn3)ncn2)Cl,SIM-154899-MOS,Not Available,-10.959258
Cc1c(nc([nH]1)SCc2ccc(cc2)C#N)Cc3ccccc3,EDB=269432,Not Available,-10.959143
c1cc(c(cc1c2c[nH]c([nH+]2)C3CCN(CC3)c4c5cn[nH]c5ncn4)F)C(F)(F)F,SIM-158478-SUR,Not Available,-10.958675
Cc1ccccc1CCNC(=O)c2cc(c(=O)[nH]c2)Cl,EDB=95226,Not Available,-10.958371
Cc1ccc(cc1)CNC(=O)Cc2c[nH]c3c2cccn3,SIM-254366-MOS,Not Available,-10.956425
COC(=O)c1cc([nH]n1)c2ccccc2C#CCNC(=O)c3cccc(c3Cl)Cl,SIM-134818-SAV,Not Available,-10.954924
CCCOc1ccc(cc1)CNc2c3cn[nH]c3ncn2,SIM-52562-ZIN,Not Available,-10.954802
CC[N@H+]1CCc2c(sc(n2)NC(=O)CCc3c[nH]c4c3cccc4)C1,EDB=80121,Not Available,-10.954129
c1c[nH]c2c1c(ncn2)N3CCC[C@@H]3Cn4cncn4,T2K-222849,Not Available,-10.953586
c1cc(cc(c1)C(=O)NCCc2ccc(cc2)F)Cc3c4c(c(=O)[nH]n3)CCCC4,SIM-120083-BDB,Not Available,-10.952276
c1cc(ccc1OCC(=O)Nc2c3cn[nH]c3ncn2)OC(F)(F)F,SIM-52566-ZIN,Not Available,-10.951265
CC(C)c1cc2c(s1)N/C(=C/SCc3[nH]c4c5ccccc5ncc4n3)/NC2=O,T2K-350328,Not Available,-10.948404
c1c[nH]c2c1c(ncn2)C(=O)N[C@H]3C[C@H](C34CCC4)O,EDB=309915,Not Available,-10.947717
c1c[nH]c2c1c(ncn2)[N@@]3CCC[C@H](C3)NC(=O)C[NH2+]C4CCCCC4,SIM-201703-SUR,Not Available,-10.947098
Cc1ccc(cc1C)OCC(=O)Nc2cccc(c2)Cc3c4c(c(=O)[nH]n3)CCCC4,SIM-117996-BDB,Not Available,-10.946397
Cc1ccn(n1)c2ccccc2CNC(=O)N[C@@H]3CC[C@@H](C3)[NH+](C)C,EDB=188675,Not Available,-10.946383
c1ccc(cc1)C(=O)c2ccc(cc2)CSc3[nH]c4ccccc4n3,SIM-266613-ZIN,Not Available,-10.945920
Cc1c(c(n[nH]1)C)S(=O)(=O)Nc2cccc3c2cn[nH]3,T2K-202441,Not Available,-10.945501
c1ccc(cc1)C[C@@H](c2ccccc2)NC(=O)Cn3ccc(=O)[nH]c3=O,EDB=53555,Not Available,-10.943157
c1cc(cc(c1)n2cnnn2)C(=O)NCc3cccnc3OC4CCCC4,EDB=161983,Not Available,-10.941495
c1cc(c(cc1F)F)n2cc(cn2)C(=O)NCc3c4c(n[nH]c3=O)CCCC4,SIM-120443-E15,Not Available,-10.941241
c1ccc(cc1)/C=C\CNC(=O)c2cc-3ccnc3[nH]c2,T2K-454348,Not Available,-10.941177
c1ccn2c(c1)nc(cc2=O)CN3CC[NH+](CC3)CC(=O)Nc4cccc(c4)C#N,EDB=65296,Not Available,-10.940223
c1ccc(cc1)[C@]23C[C@@H]4[C@@]25[C@@H](C4)C[C@]5(C3)NC(=O)C[NH+]6CCC(CC6)c7c[nH]nc7,SIM-3588-SUR,Not Available,-10.938506
Cc1c(cccc1Sc2c3c([nH]cn3)ncn2)N,T2K-62184,Not Available,-10.938482
CCc1cccc(c1)n2c(nnc2SCC(=O)c3c(n(c(=O)[nH]c3=O)C4CC4)N)N5CCOCC5,EDB=237196,Not Available,-10.938189
c1c[nH]c2c1c(ncn2)C(=O)N[C@]3(CCOC3)CCO,EDB=289525,Not Available,-10.936537
c1ccc2c(c1)cc([nH]2)C(=O)N3CCN(CC3)c4c5cc[nH]c5ncn4,SIM-161687-ZIN,Not Available,-10.936218
c1cc([nH]c1)CCCNCC[NH2+]C23CC4CC(C2)CC(C4)C3,CAS=45789,Not Available,-10.936125
c1c[nH]c2c1c(ncn2)c3cnn(c3)C4(CN(C4)S(=O)(=O)C5CC5)CC#N,CAS=3658,Not Available,-10.935284
c1c2c([nH]n1)ncnc2[N@@]3CCC[C@H](C3)C(=O)NCC4CC4,SIM-167483-MOS,Not Available,-10.932802
COC[C@@H]1C[C@H](CN1C(=O)c2c3cc[nH]c3ncn2)O,EDB=304816,Not Available,-10.931894
CC(C)C(=O)Nc1ccc(cc1)CNc2c3cn[nH]c3ncn2,SIM-42839-MOS,Not Available,-10.931497
Cc1cc(c(c(c1)C)CNC(=O)NCC(=O)NCC#C)C,T2K-248256,Not Available,-10.931416
CCCCN(c1c(n(c(=O)[nH]c1=O)CCC)N)C(=O)COC(=O)c2cc3c(s2)CCCC3,DUD=86118,Not Available,-10.931332
Cc1c(ocn1)C(=O)N2CCC[C@H](C2)c3[nH]nc(n3)c4ccccc4,EDB=127393,Not Available,-10.930094
c1[nH]c2c(n1)c(ncn2)S[C@H](C#N)C3CCCCC3,EDB=285398,Not Available,-10.926984
CN(c1c2cc[nH]c2ncn1)C3C[C@@H]4CN(C[C@@H]4C3)C(=O)COC,SIM-429832-BDB,Not Available,-10.926909
c1cc(c2cn[nH]c2c1)C(=O)N3CCCO[C@@H](C3)CNC(=O)CC4CC4,SIM-484741-E15,Not Available,-10.926737
c1ccn2c(c1)nnc2CNC(=O)c3cc(n[nH]3)c4ccc(cc4)Br,SIM-83296-EMO,Not Available,-10.925451
CCOCc1cccc(c1)Nc2c3cn[nH]c3ncn2,SIM-164642-ZIN,Not Available,-10.925380
c1cc(cc(c1)NC(=O)c2ccc(cc2)Cl)[C@H]3CCC[N@](C3)c4c5cc[nH]c5ncn4,SIM-263642-BDB,Not Available,-10.924927
c1c2c([nH]n1)ncnc2NC3C4CC5CC(C4)CC3C5,SIM-60423-E15,Not Available,-10.924821
Cc1nc([nH]n1)[C@H]2C[N@@H+](CCO2)CC(=O)Nc3nnc(s3)C,EDB=82489,Not Available,-10.923547
Cc1c(c2c(=O)[nH]cnc2o1)C(=O)NCc3cn(nc3c4ccccc4)c5ccccc5,EDB=69400,Not Available,-10.918903
c1c([nH]c(=O)[nH]c1=O)N[C@@H]2CCN(C2)C(=O)C3[C@@H]4[C@H]3[C@H]5CC[C@@H]4C5,T2K-123923,Not Available,-10.917732
c1c2c([nH]n1)ncnc2N3CCCC[C@H](C3)C[NH3+],SIM-167796-ENA,Not Available,-10.917417
c1cc(ccc1C(=O)CNC(=O)c2cc(c[nH]2)Cl)F,SIM-78485-E15,Not Available,-10.914319
C[C@]12CC[C@H](C1(C)C)c3c2n(nc3C(=O)Nc4cccc(c4)[N+](=O)[O-])c5ccccc5,EDB=233688,Not Available,-10.910046
CC1(CCC(CC1)O)NC(=O)c2c3cc[nH]c3ncn2,SIM-351069-EMO,Not Available,-10.908583
c1ccc2c(c1)CC[N@@](C2)S(=O)(=O)c3ccsc3C(=O)NCCc4c[nH]c5c4cccc5,EDB=88853,Not Available,-10.907238
COc1ccc(cc1)[C@H]2CCC[N@H+]2Cc3[nH]c(=O)c4cc(sc4n3)c5ccccc5,EDB=51756,Not Available,-10.906304
c1cc(sc1)SCC(=O)N2CC[C@@H](C2)c3cc(=O)[nH]c(=O)[nH]3,SIM-160771-E15,Not Available,-10.905799
COc1cc2c(cc1OC)nc([nH]2)CCSc3c4c([nH]cn4)ncn3,SIM-152453-SAV,Not Available,-10.905490
c1ccc2c(c1)cc(o2)C(=O)n3c4cc(n3)-c5cc(ccc5O4)F,T2K-358835,Not Available,-10.905047
c1ccc(cc1)CSC[C@H]2C[N@@H+](C[C@@H]2O)Cc3c[nH]c4c3ncnc4N,DB07649,Not Available,-10.902743
Cc1cccc(c1)/C=N/NC(=O)c2cc([nH]n2)C,T2K-265369,Not Available,-10.902526
c1ccc2c(c1)[C@@H](C(=O)N2)Cc3ccc4cc[nH]c4c3,SIM-9673-MOS,Not Available,-10.899961
c1ccc2c(c1)[C@@H](C(=O)N2)Cc3ccc4cc[nH]c4c3,T2K-529748,Not Available,-10.899961
c1c2c(c(cn1)Br)[nH]c(n2)C/C=C/3\Nc4c(c5c(s4)CCCC5)C(=O)N3,T2K-379497,Not Available,-10.898392
COc1cc2c(cc1OC)nc([nH]2)CCCCSc3c4c([nH]cn4)ncn3,SIM-152436-SAV,Not Available,-10.897892
CCCCCCCOC[C@@H](CO)OCn1cnc2c1[nH]c(nc2=O)N,CAS=40662,Not Available,-10.896534
c1cc2c(cc([nH]2)C(=O)N3CCN(CC34CC4)c5c6cc[nH]c6ncn5)c(c1)F,SIM-50175-SUR,Not Available,-10.894814
c1ccc(cc1)[C@]23CCCC[C@@H]2CN3C(=O)CN4C(=O)[C@@H]5CCCC[C@@H]5C4=O,EDB=211787,Not Available,-10.893620
c1ccc2c(c1)cc([nH]2)C(=O)NCC(=O)NCc3ccccc3Cn4ccnc4,SIM-498695-ZIN,Not Available,-10.893502
c1ccc(cc1)COc2ccc(cc2)CNC(=O)c3c4cc[nH]c4ncn3,SIM-497327-E15,Not Available,-10.893488
CC[C@@H]1CCC[N@](C1)c2c3cc[nH]c3ncn2,SIM-272591-EMO,Not Available,-10.891767
c1ccc(c(c1)C(F)(F)F)N2CC[C@H](C2)NC(=O)Cc3ccn[nH]3,EDB=202793,Not Available,-10.890925
c1c[nH]c2c1c(ncn2)N3CCC(CC3)C[NH3+],SIM-151160-BDB,Not Available,-10.890215
c1c[nH]c2c1c(ncn2)C(=O)N[C@@H]3CCC34CCC4,SIM-351058-EMO,Not Available,-10.890211
c1ccc(cc1)n2cc(cn2)CCNc3c4cn[nH]c4ncn3,SIM-51226-MOS,Not Available,-10.890123
CN1C(=O)c2ccc(cc2C1=O)NC(=O)C[N@@H+](C)[C@@H]3CCc4c3cccc4,EDB=277859,Not Available,-10.890052
CC(=O)NC[C@H](C1CC1)NC(=O)c2cc3c([nH]cn3)nc2,T2K-442524,Not Available,-10.889734
CN(Cc1[nH]c(=O)c2ccccc2n1)C(=O)CNC(=O)c3ccc(cc3)Oc4ccccc4,EDB=18670,Not Available,-10.888422
Cc1ccc(c(=O)[nH]1)C(=O)NC[C@@H](C)[NH+]2CCCC2,EDB=176716,Not Available,-10.886865
C[C@H]1C[N@@H+]([C@]12CCC[N@@](C2)c3c4cc[nH]c4ncn3)C,SIM-157633-PCH,Not Available,-10.885207
Cc1c(sc2c1c(=O)n(c(n2)SC[C@@]3(CC(=O)c4ccc(cc4O3)O)c5cccs5)N)C,T2K-376570,Not Available,-10.883904
COC(=O)CCCCCCCCCCCSc1c2c([nH]cn2)ncn1,SIM-152601-SUR,Not Available,-10.883863
c1c(c2c([nH]1)ncnc2N[C@@H]3CCN(C3)C(=O)C4C[C@H]5C[C@H]5C4)C(=O)N,T2K-122355,Not Available,-10.883496
c1csc(c1)c2[nH]nc(c2)C(=O)N[C@H]3C[C@H](C3)C(=O)[O-],T2K-63506,Not Available,-10.882743
CC1(CN([C@]12CCC[N@](C2)c3c4cc[nH]c4ncn3)C(=O)CC#N)C,SIM-157460-BDB,Not Available,-10.882661
CCC(=O)N[C@@H]1C[C@@H](C12CCC2)NC(=O)c3c4cc[nH]c4ncn3,SIM-351191-ENA,Not Available,-10.881438
c1ccc(cc1)c2csc3c2C(=O)N/C(=C/SCc4[nH]c5c(n4)c(nc(n5)O)O)/N3,T2K-383189,Not Available,-10.881066
c1ccc(cc1)Sc2c3cc[nH]c3ncn2,T2K-526318,Not Available,-10.881065
c1ccc(cc1)c2[nH]c(c[nH+]2)C(=O)NCc3c[nH+]c([nH]3)O,T2K-472830,Not Available,-10.879786
c1cc(c(cc1[C@H]2C[C@@H](CN2c3c4cn[nH]c4ncn3)O)F)F,EDB=45894,Not Available,-10.878608
Cc1ccc(cc1)NC(=O)CN(C)C(=O)c2ccccc2Sc3c4c(c(sc4ncn3)C)C,EDB=192943,Not Available,-10.878321
C[C@@H](c1ccc2c(c1)NC(=O)CO2)NC(=O)NCCCOC(F)F,EDB=244324,Not Available,-10.878070
C[C@@H](c1ccc2c(c1)[nH]c(=O)[nH]2)Nc3c4cc[nH]c4ncn3,SIM-150169-ENA,Not Available,-10.876543
Cc1[nH]c2c(n1)c(ncn2)[N@]3CCC(=CC3)c4c[nH]c5c4cccn5,SIM-147849-ZIN,Not Available,-10.875980
c1c([nH+]c([nH]1)C2CCN(CC2)c3c4cn[nH]c4ncn3)C(F)(F)F,EDB=223818,Not Available,-10.875759
CC(C)C[N@@H+]1CCO[C@@H](C1)CNC(=O)c2cc3c([nH]c2=O)CCC3,EDB=70023,Not Available,-10.875298
c1cc([nH]c1)CCNC(=O)c2cc(c[nH]2)S(=O)(=O)N3CCSCC3,T2K-486700,Not Available,-10.875283
c1cc2c(cc1CNc3c4c([nH]cn4)ncn3)OCO2,SIM-60898-BDB,Not Available,-10.874271
CCOCC[N@@H+]1CCC[C@H](C1)c2ccnc3c2cc[nH]3,SIM-401070-SUR,Not Available,-10.874002
c1ccc(cc1)CNC(=O)Nc2ccc3cnccc3c2,SIM-107514-BDB,Not Available,-10.872207
c1ccc(cc1)CC[N@@]2CC[C@@H](C(C2)(F)F)Nc3c4cn[nH]c4ncn3,SIM-61330-BDB,Not Available,-10.871568
CC[N@@H+](Cc1ccc2c(c1)nc[nH]2)Cc3[nH]c(=O)c4cc(c(cc4n3)OC)OC,SIM-281929-ENA,Not Available,-10.871480
c1cc(cc(c1)NC(=O)c2cccc(c2)Cl)[C@@H]3CCC[N@@](C3)c4c5cc[nH]c5ncn4,SIM-263650-BDB,Not Available,-10.871352
c1cc([nH]c1C(=O)N)C(=O)NCC(=O)NC2CC2,T2K-487512,Not Available,-10.871016
Cc1cc([nH]n1)C(=O)N2CCC[C@@H]2CN(C)c3c4c(ncn3)CCCC4,SIM-321487-E15,Not Available,-10.869369
c1cc(ccc1CCOC2CCC(CC2)Nc3c4cn[nH]c4ncn3)F,SIM-53114-SUR,Not Available,-10.869157
c1ccc(c(c1)CSCCNC(=O)c2ccc(=O)[nH]n2)F,EDB=247429,Not Available,-10.867746
c1cc(ccc1NC(=O)CSc2[nH]c3c(n2)cc(cn3)Cl)N4CCCC4=O,EDB=248164,Not Available,-10.866398
c1ccc(c(c1)CNc2c3c([nH]cn3)ncn2)n4cccn4,SIM-271985-MOS,Not Available,-10.866371
c1ccc(cc1)N2CC[C@H](C2=O)[NH+]3CCN(CC3)Cc4[nH]c(=O)c5ccsc5n4,SIM-86454-E15,Not Available,-10.865261
CCCC[C@@H](C(=O)[O-])Nc1c2c3ccccc3[nH]c2ncn1,T2K-54996,Not Available,-10.863823
c1cc(nc2c1nn[nH]2)C(=O)N3CC(C3)NC(=O)C#CC4CC4,T2K-444313,Not Available,-10.863402
c1cc(ccc1CSc2[nH]c(=O)c3cn[nH]c3n2)C(=O)N4CCCC4,SIM-55068-ZIN,Not Available,-10.862904
C[N@@H+]1CCN(C[C@@H]1c2[nH]ccn2)C(=O)c3cccc4c3cn[nH]4,EDB=304702,Not Available,-10.862839
C[N@@H+]1CCN(C[C@@H]1c2[nH]ccn2)C(=O)c3cccc4c3cn[nH]4,SIM-485673-ZIN,Not Available,-10.862839
CCN(Cc1[nH]c(=O)c2ccc(cc2n1)Cl)C(=O)CSc3c4c(c(sc4nc(n3)C)C)C,EDB=17009,Not Available,-10.860995
[H]/N=c\1/c2c3c(c[nH]c3ns1)C=C(C(=C2C)C)[NH3+],T2K-171694,Not Available,-10.859433
CCC(CC)[C@@]1(c2c(n3ccccc3n2)CC[NH2+]1)c4cc([nH]c4)C(=O)NCc5ccncc5,SIM-83178-SAV,Not Available,-10.859337
c1cc(ccc1Cn2cc(cn2)Nc3c4cn[nH]c4ncn3)Cl,SIM-51229-MOS,Not Available,-10.859272
CC[C@@H]1CCCC[C@@H]1OCC(=O)N2CC[C@@H](C2)c3cc(=O)[nH]c(=O)[nH]3,SIM-160759-E15,Not Available,-10.859148
C[C@H](C(=O)N1CCc2c1cccc2)[NH2+]C[C@@H](c3cccs3)c4c[nH]c5c4cccc5,EDB=194407,Not Available,-10.858407
c1c([nH]cn1)C2CCN(CC2)C(=O)C[C@H]3C[C@@H]4CC[C@H]3C4,SIM-160564-PCH,Not Available,-10.857327
Cc1c(c([nH]c1C(=O)OCC(=O)NCc2ccco2)C)C(=O)C,SIM-65478-MOS,Not Available,-10.857261
C[C@H](c1ccc(cc1)Cl)NC(=O)NCCNc2ccc(cc2)[N+](=O)[O-],EDB=48037,Not Available,-10.857004
CCCN(Cc1[nH]c(=O)c2ccc(cc2n1)Cl)C(=O)C[C@H](C)c3ccccc3,EDB=106169,Not Available,-10.855371
C[C@H](c1ccccc1)NC(=O)Cc2c[nH]c3c2cccn3,SIM-203566-MOS,Not Available,-10.855117
C[C@H](c1ccccc1)NC(=O)Cc2c[nH]c3c2cccn3,SIM-203775-PCH,Not Available,-10.855117
Cc1c[nH]c(=O)n1c2ccc(cc2)[C@H](C)NC(=O)CNC(=O)C3CC3,EDB=61716,Not Available,-10.854425
C[C@H](CC(=O)NC[C@H](COc1ccccc1Br)O)c2c[nH]c3c2cccc3,SIM-40302-E15,Not Available,-10.853318
CCc1nc([nH]n1)[C@@H]2CN(CCO2)C(=O)c3cccc4c3[nH]nc4,SIM-484424-ZIN,Not Available,-10.851124
c1ccn2c(c1)nnc2CNC(=O)c3cc(n[nH]3)c4cccs4,T2K-493373,Not Available,-10.850924
c1ccc(cc1)CC[C@H]2CCCN2C(=O)CNC(=O)c3ccc4c(c3)nn[nH]4,SIM-286134-ENA,Not Available,-10.850633
c1ccc2c(c1)[nH]c(n2)SCC(=O)c3ccc(c(c3)O)O,SIM-56284-BDB,Not Available,-10.848662
CC(C)(CCNC(=O)c1cc([nH]n1)c2ccco2)Nc3cnc(cn3)F,SIM-144392-E15,Not Available,-10.848315
Cc1cn(c(=O)[nH]c1=O)[C@H]2C=C[C@H](O2)CO[P@@](=O)(N[C@@H](Cc3ccccc3)C(=O)[O-])[O-],CAS=22425,Not Available,-10.847789
C[C@H]1[C@@H](CCCN1C(=O)c2cc3cc[nH]c3nc2)O,T2K-63557,Not Available,-10.846334
CCOC(=O)c1ccc(cc1)NC(=O)Nc2cccc(c2)[C@@H]3C=c4cc(ccc4=N3)F,DUD=59839,Not Available,-10.845285
Cc1ccc(cc1)CSc2c3c([nH]cn3)nc(n2)N,SIM-218688-MOS,Not Available,-10.844937
CCOC(=O)C[C@H](c1cccc(c1)Br)NC(=O)c2cccc3c2cn[nH]3,SIM-429354-E15,Not Available,-10.844517
c1cc(c2nccn2c1)Nc3c4c([nH]cn4)nc(n3)O,SIM-272069-ZIN,Not Available,-10.844315
Cc1ccc2c(c1)nc([nH]2)S[C@@H](c3ccccc3)C(=O)N4CCOCC4,EDB=33834,Not Available,-10.842539
Cc1c(sc2c1c(=O)[nH]c(n2)C[NH2+][C@H](c3nc(no3)c4[nH]cnn4)C(C)C)C,SIM-362634-E15,Not Available,-10.842321
c1cc(cc(c1)NC(=O)c2ccc(o2)c3ccc(cc3)F)c4nnc5n4CCCCC5,EDB=34145,Not Available,-10.840508
c1ccc(c(c1)COc2c3c([nH]cn3)nc(n2)N)I,SIM-304934-SUR,Not Available,-10.840344
c1c(n[nH]c1C(=O)N)[C@@H]2CCC[N@@H+](C2)Cc3nnc(o3)C4CCC4,SIM-180509-MOS,Not Available,-10.839882
c1cc(cc(c1)F)[C@@H]2C[C@H](CN2c3c4cn[nH]c4ncn3)O,SIM-482017-PCH,Not Available,-10.839643
c1cc(cc(c1)F)[C@@H]2C[C@H](CN2c3c4cn[nH]c4ncn3)O,SIM-482016-PCH,Not Available,-10.839643
COc1cccc2c1c(c[nH]2)CC(=O)Nc3cc(ccc3[O-])C#N,EDB=178401,Not Available,-10.839598
CC(C)CCC(=O)NCc1cc2ccccc2[nH]1,SIM-68623-PCH,Not Available,-10.838869
CCCCCN(CC(=O)Nc1ccc(cc1[N+](=O)[O-])Cl)c2c(n(c(=O)[nH]c2=O)CCCC)N,DUD=40198,Not Available,-10.838556
COC(=O)c1cc2c([nH]c(n2)C[N@H+](Cc3ccc(cc3)F)C4CC4)nc1,SIM-198198-SAV,Not Available,-10.838299
c1cc(cc(c1)c2ncn[nH]2)C(=O)N[C@H]3CN(CC3)C(=O)[C@H]4C[C@H](C4)O,T2K-127663,Not Available,-10.837758
COc1cccc(c1)COCC#Cc2c3c([nH]cn3)ncn2,SIM-152865-SAV,Not Available,-10.837080
COC(=O)CS(=O)(=O)N1CC(C1)(CC#N)n2cc(cn2)c3c4cc[nH]c4ncn3,CAS=3673,Not Available,-10.835573
c1ccc2c(c1)C(=O)N(C2=O)CCCCSc3nc(nc(n3)N)N,EDB=78578,Not Available,-10.835201
c1cc(cc(c1)S(=O)(=O)N)NC(=O)c2c3c(n(n2)c4ccc(cc4)F)CCCC3,EDB=275032,Not Available,-10.834425
Cc1c(sc2c1c(ncn2)SCC(=O)N3CC(C3)n4cc(nn4)c5ccccc5)C,SIM-47836-E15,Not Available,-10.834256
COc1ccc(cc1)[C@H]2CCC[N@H+]2Cc3[nH]c(=O)c4ccc(cc4n3)Cl,EDB=90345,Not Available,-10.833784
c1cc(ncc1CNc2c3cn[nH]c3ncn2)OCC4CC4,SIM-46086-ENA,Not Available,-10.832554
Cc1c(ccc(n1)Sc2c3c([nH]cn3)ncn2)N,T2K-62982,Not Available,-10.829634
Cn1cc(cn1)[C@H]2CCC[N@H+]2CCCOc3ccc(cc3)C#N,EDB=36039,Not Available,-10.828279
c1cc(c(cc1[C@H]2CC[N@@]2c3c4cn[nH]c4ncn3)F)F,SIM-482114-ENA,Not Available,-10.827967
c1c[nH]c2c1c(ncn2)[N@@]3CCC[C@@H](C3)NC(=O)CC4(CCCC4)O,SIM-201797-ENA,Not Available,-10.826519
COC[C@H]1C[C@H](CN1C(=O)c2c3cc[nH]c3ncn2)O,EDB=287709,Not Available,-10.826456
CCc1c(c(n[nH]1)CC[C@@H]2C[C@@H]([C@@H](C2)N)[NH3+])O,T2K-180664,Not Available,-10.825481
c1ccc(c(c1)c2ccc(o2)C(=O)Nc3cccc(c3)c4nnc5n4CCCCC5)Cl,EDB=234633,Not Available,-10.824305
c1ccc(cc1)COc2c3c([nH]cn3)nc(n2)N,DB11919,Not Available,-10.824238
Cc1ccc(cc1)C(=O)CCC(=O)NCC(=O)Nc2cccc(c2C)Cl,EDB=28992,Not Available,-10.823971
c1c[nH]c2c1c(ncn2)N[C@@H]3C[C@H](C34CCC4)O,SIM-350964-ZIN,Not Available,-10.822794
[2H]c1c(c(c(c(c1[2H])[2H])COc2c3c([nH]cn3)nc(n2)N)[2H])[2H],SIM-304891-EMO,Not Available,-10.822780
c1ccc(cc1)CC(=O)c2cc([nH]c2)c3[nH]c4cc(c(cc4n3)n5cccn5)F,T2K-372079,Not Available,-10.822680
C[C@H](c1ccccc1C(F)(F)F)Nc2c3cn[nH]c3ncn2,SIM-43260-MOS,Not Available,-10.820623
c1cc(sc1)[C@H](CNC(=O)c2ccc(=O)[nH]n2)[NH+]3CCCC3,EDB=13590,Not Available,-10.819502
C=CCN1C[C@@H](CC1=O)c2nc3ccccc3n2CCCCOc4ccccc4,EDB=249495,Not Available,-10.819055
C[N@H+]1CC[C@@H]([C@@]12CCC[N@@](C2)c3c4cc[nH]c4ncn3)NC(=O)COC,SIM-157826-E15,Not Available,-10.818495
Cc1cc(ccc1Cl)NC(=O)c2cccc(c2)Cc3c4c(c(=O)[nH]n3)CCCC4,SIM-434431-BDB,Not Available,-10.818436
CC[NH2+][C@H]1C[C@H](C12CCC2)NC(=O)c3c4cc[nH]c4ncn3,SIM-351189-ENA,Not Available,-10.817430
c1cc(ccc1c2cc(c(c(n2)SCC(=O)N3CCOCC3)C#N)C(F)(F)F)Cl,SIM-48925-SUR,Not Available,-10.816719
c1ccc(cc1)[C@H](c2cccs2)NC(=O)CN3C(=O)[C@@H]4CCCN4C3=O,EDB=81399,Not Available,-10.816682
CC[C@@H](C)C(=O)NC[C@@H]1CN(CCOC1)C(=O)c2cccc3c2cn[nH]3,SIM-484735-E15,Not Available,-10.816527
c1cc2ccc3ccc(c4c3c2c(c1)cc4)Cc5[nH]c6cc(ccc6n5)c7ccc(c(c7)N)N,T2K-372601,Not Available,-10.814893
c1ccc2c(c1)C[C@H](O2)CNC(=O)N3CCCC[C@H]3c4c[nH]nc4,T2K-228992,Not Available,-10.814807
C[N@H+](Cc1cc(no1)c2ccc(cc2)OC)Cc3[nH]c(=O)c4ccccc4n3,EDB=246437,Not Available,-10.813605
Cc1c(ncnc1Sc2c3c([nH]cn3)ncn2)N,T2K-54455,Not Available,-10.811926
c1ccc2c(c1)c(n[nH]c2=O)CNC(=O)c3ccc(=O)[nH]c3,T2K-204128,Not Available,-10.811647
CCOc1ccc(cc1)OCCSc2nc([nH]n2)c3cccnc3,SIM-296802-ZIN,Not Available,-10.810790
C[C@@H](CN(C)c1c2cc[nH]c2ncn1)[NH+]3CCOCC3,T2K-224389,Not Available,-10.809641
COC[C@@H]1C[C@H](CN1C(=O)c2c3cc[nH]c3ncn2)OC,EDB=295813,Not Available,-10.809609
Cc1cccc(c1)OCC(=O)N(C)[C@@H](c2cccs2)c3c[nH]c4c3cccc4,DUD=14059,Not Available,-10.809311
Cc1c(c[nH]n1)C[NH2+]Cc2cc(cs2)C#Cc3cccc(c3)CO,SIM-219590-SAV,Not Available,-10.808890
CC[C@]1(CCC[N@@](C1)c2c3cc[nH]c3ncn2)O,SIM-157728-ENA,Not Available,-10.806399
CC[C@]1(CCC[N@@](C1)c2c3cc[nH]c3ncn2)O,SIM-157506-ZIN,Not Available,-10.806399
c1c[nH]c2c1c(ncn2)N3CCC[C@](C3)(CO)O,SIM-157514-ZIN,Not Available,-10.805933
CSc1c2c([nH]n1)ncnc2Nc3cccc(c3)C(=O)N,T2K-214225,Not Available,-10.803698
Cc1cc(cc(c1)Sc2c3c([nH]cn3)ncn2)N,T2K-62471,Not Available,-10.801749
CC(C)[N@@H+](Cc1[nH]c(=O)c2ccccc2n1)Cc3[nH]nc(n3)C4CC4,EDB=224118,Not Available,-10.800852
Cc1c(c(n(n1)c2ccccc2)C)CNc3c4cn[nH]c4ncn3,EDB=270647,Not Available,-10.799442
CCn1c2ccccc2c3c1ccc(c3)c4nc5cc(ccc5n4C)C(=O)[O-],SIM-472630-BDB,Not Available,-10.799313
c1ccc2c(c1)cc([nH]2)C(=O)N3CCC[C@H](C3)n4ccnc4,EDB=186563,Not Available,-10.797670
c1ccc2c(c1)cc([nH]2)C(=O)N3CCC[C@H](C3)n4ccnc4,SIM-329989-ZIN,Not Available,-10.797670
c1ccc(cc1)c2nc(on2)N[C@H](Cc3c[nH]c4c3cccc4)CO,SIM-271130-E15,Not Available,-10.797042
CC(C)[NH2+][C@H]1C[C@H](C12CCC2)NC(=O)c3c4cc[nH]c4ncn3,SIM-351184-ENA,Not Available,-10.795870
