SMILES,TITLE,receptor,Chemgauss4
CC[N@H+]1CCc2c(ccs2)[C@@H]1c3cc4c([nH]nc4Cl)nc3,T2K-360594,Not Available,-15.241027
COc1cccc(c1)[C@@H]2c3c(n[nH]c3C(=O)N2Cc4ccco4)c5ccccc5O,EDB=107339,Not Available,-15.238642
c1ccc(cc1)NC(=O)c2cc([nH]n2)c3ccccn3,T2K-204188,Not Available,-15.227585
Cc1cc(ccc1F)c2cc([nH]n2)C(=O)NCCCNC(=O)C,T2K-92962,Not Available,-15.225425
c1ccc2c(c1)c(n[nH]2)c3nc([nH]n3)S(=O)(=O)N,T2K-264833,Not Available,-15.225196
CCCOc1ccc(cc1)Oc2c(cccn2)CNC(=O)c3ccc(=O)[nH]n3,SIM-29161-EMO,Not Available,-15.216164
c1cc(c2c(c1)c(cc(n2)c3c[nH]c4c3cc(cn4)Br)c5ccc(cc5)Br)CC(=O)[O-],SIM-266176-SAV,Not Available,-15.209446
COCCCN1[C@@H](c2c(n[nH]c2C1=O)c3ccccc3O)c4cccc(c4)O,EDB=133596,Not Available,-15.208202
Cc1[nH]nc(n1)[C@H]2CCCN(C2)C(=O)CCCc3ccccn3,SIM-477095-ENA,Not Available,-15.202038
CC(C)c1nc([nH]n1)c2ccccc2NC(=O)c3ccnnc3,SIM-137350-ZIN,Not Available,-15.189634
c1ccnc(c1)CCCC(=O)N2CCC[C@@H](C2)c3n[nH]c(=O)o3,SIM-477093-ENA,Not Available,-15.186900
[H]/N=c\1/c(c2cc(n3c(c2n[nH]1)nc(n3)N)C)C,T2K-152469,Not Available,-15.183996
COc1cccc(c1)[C@@H]2c3c(n[nH]c3C(=O)N2Cc4ccncc4)c5ccccc5O,EDB=86942,Not Available,-15.182811
Cc1cc(c(cc1Cl)c2c3c([nH]n2)C(=O)N([C@@H]3c4cccc(c4)O)Cc5ccco5)O,EDB=122689,Not Available,-15.181255
c1cc([nH]c1)c2c3cc(ccc3nc4c2CCCC[C@@H]4[NH3+])Cl,T2K-353265,Not Available,-15.177074
c1ccc(cc1)c2csc3c2c(ncn3)SCc4[nH]c5c(n4)c(nc(n5)N)N,SIM-259883-SAV,Not Available,-15.165322
CC1=CC[C@H]2[C@@H]1[C@@H]2c3cc([nH]n3)C(=O)N,SIM-180787-G17,Not Available,-15.163579
Cc1ccc(c(c1)c2c3c([nH]n2)C(=O)N([C@@H]3c4cccc(c4)O)Cc5cccnc5)O,EDB=62182,Not Available,-15.163548
Cc1c2ccnc(c2cn1c3nc([nH]n3)O)F,T2K-185783,Not Available,-15.160299
