SMILES,TITLE,receptor,Chemgauss4
c1ccc2c(c1)cc([nH]2)C(=O)NCCC(=O)Nc3nccs3,T2K-247386,Not Available,-13.086225
c1cc2c(cc1NC(=O)NC[C@H]3CCC[C@@H](C3)O)cc([nH]2)C(=O)N,T2K-473889,Not Available,-13.084738
c1ccnc(c1)NC(=O)NCc2cccc(c2)c3cccc(c3O)c4cc5cnccc5[nH]4,SIM-311892-BDB,Not Available,-13.082418
c1cc2c(c(c1)O)nc([nH]2)Cc3[nH]c4ccc(cc4n3)C(=[NH2+])N,SIM-304091-SUR,Not Available,-13.079649
CC(C)C[C@H](C(=O)[O-])NC(=O)c1cc2c([nH]1)cccc2F,T2K-258265,Not Available,-13.078113
c1cc(sc1)c2ccc(n2NC(=O)c3cc4c([nH]3)ccs4)c5cccs5,SIM-80240-SAV,Not Available,-13.075395
c1ccc(cc1)C[NH2+]Cc2c[nH]nc2c3ccc(cc3)F,EDB=240051,Not Available,-13.066689
c1c(c[nH]c1C(=O)NC/C=C\c2c[nH+]c([nH]2)N)Br,SIM-81245-SUR,Not Available,-13.063245
C=CC[N@H+]1[C@H](Cc2ccccc2[C@@H]1c3cc4ccccc4[nH]3)C(=O)[O-],SIM-398821-SAV,Not Available,-13.062330
c1cc2c(cc1Cl)cc([nH]2)C(=O)N[C@@H]3CC4(C[NH+](C4)CCO)OC3,SIM-370604-E15,Not Available,-13.060083
c1cc2c(cc1F)cc([nH]2)C(=O)NCC3CCC=CCC3,SIM-79842-ZIN,Not Available,-13.055946
COc1ccc2c(c1)cc([nH]2)C(=O)NC3(CCC3)C(=O)[O-],T2K-54380,Not Available,-13.054789
C[C@@H](CC#C)NC(=O)c1cc2cc(ccc2[nH]1)N,T2K-281008,Not Available,-13.054174
c1ccc2c(c1)c3c([nH]2)[C@@H](N([C@@H](C3)C(=O)[O-])C(=O)C4CC4)c5cnc6c(c5Cl)cc[nH]6,T2K-389180,Not Available,-13.053967
c1cc2c(cc1F)cc([nH]2)C(=O)NC[C@@H]3CCC[C@@H](C3)O,SIM-79954-PCH,Not Available,-13.053508
C#CCCCCCC(=O)N[C@@H]1CCCC[C@H]1NC(=O)c2cc(c[nH]2)Cl,T2K-487365,Not Available,-13.050371
c1ccc2c(c1)[nH]c(n2)c3cccc(c3)NC(=O)Cc4ccc[nH]4,T2K-521946,Not Available,-13.048765
C[C@@H](C(=O)Nc1ccccc1)Sc2[nH]c(nn2)c3ccc(nc3)F,SIM-466523-SUR,Not Available,-13.047968
C[C@@H](CC=C)NC(=O)c1cc2cc(ccc2[nH]1)N,T2K-55414,Not Available,-13.047208
Cc1cc([nH]c1)C(=O)NC[C@H]2Cc3ccccc3O2,SIM-439306-ENA,Not Available,-13.045923
c1ccc(cc1)C[C@H](c2ccccc2)NC(=O)Cc3c[nH]c4c3cccn4,SIM-203882-ENA,Not Available,-13.044323
C[C@@H](C(=O)Nc1ccccc1)Sc2[nH]c(nn2)c3ccccc3,SIM-466484-EMO,Not Available,-13.042955
c1ccc(cc1)C[C@H](C(=O)Nc2ccc(cc2)C(=O)N)NC(=O)C(c3ccccc3)c4ccccc4,EDB=282796,Not Available,-13.033610
CCOc1ccccc1NC(=O)[C@H](c2ccccc2)Sc3[nH]c4ccc(cc4n3)C,EDB=254313,Not Available,-13.033505
c1ccc2c(c1)c3c(o2)c(cc(n3)c4ccc5c(c4)[nH]c(n5)O)C67CC8CC(C6)CC(C8)C7,T2K-353351,Not Available,-13.032421
c1cc2c(cc1F)cc([nH]2)C(=O)NCC3CCCC3,SIM-79835-ZIN,Not Available,-13.030087
c1ccc2c(c1)c(c([nH]2)c3cccc(c3)Br)[C@@H]4c5cc(ccc5C[C@@H]([NH2+]4)C(=O)N)Cl,T2K-391411,Not Available,-13.026240
c1cc(cc(c1)n2cccn2)C[N@H+]3CC[C@@H](C3)c4cc(=O)[nH]c(=O)[nH]4,SIM-164534-E15,Not Available,-13.025503
c1ccc2c(c1)ccc3c2ccc(c3)c4cc(nn4c5ccc(cc5)NC(=O)C[NH3+])C(F)(F)F,L1K=886,Not Available,-13.024391
c1cc2c(cc1N)cc([nH]2)C(=O)NC[C@H]3CCCS3(=O)=O,T2K-256890,Not Available,-13.023503
c1ccc2c(c1)cc(c(=O)[nH]2)CC(=O)OCc3ccc4c(c3)nn[nH]4,T2K-472924,Not Available,-13.022196
Cc1cccc(c1)NC(=O)[C@H]2CCc3ccccc3N2C(=O)CCCc4[nH]c(=O)c5ccccc5n4,SIM-299644-E15,Not Available,-13.022035
COC(=O)c1ccc(cc1O)/C=C/c2cc(ccc2OCc3ccccc3)SC,T2K-424946,Not Available,-13.015024
c1cc(cc(c1)c2cccc(c2O)c3cc4cnccc4[nH]3)CNC(=O)Nc5cccnc5,SIM-491930-BDB,Not Available,-13.013855
C[C@]12Cc3c4cc(ccc4[nH]c3[C@@H](N1C(=O)N(C2=O)CCC[N@@H+]5CCC=CC5)c6cccc(c6)O)Br,T2K-401719,Not Available,-13.013226
c1cc(cc(c1)CNC(=O)c2cc(c[nH]2)F)CNC(=O)c3cc(c[nH]3)F,SIM-82581-ENA,Not Available,-13.007171
CCC[NH+]1CCC(CC1)CNC(=O)c2cc3cc(ccc3[nH]2)C,SIM-342585-ZIN,Not Available,-13.001240
CC[N@H+]1CCC[C@@H]1CNC(=O)c2cc3cc(ccc3[nH]2)F,SIM-79947-EMO,Not Available,-12.997171
COC(=O)c1cc(c[nH]1)/C=c/2\c(=O)n(/c(=C(\C#N)/C(=O)NCC=C)/s2)c3ccccc3,T2K-103415,Not Available,-12.993259
c1ccc(cc1)C[C@H](c2ccccc2)NC(=O)C[N@@H+]3CCn4cccc4[C@@H]3c5ccc(cc5)Cl,DUD=58918,Not Available,-12.992027
C[C@H](COC)[N@H+]1CCC[C@@H](C1)CNC(=O)c2cc3ccccc3[nH]2,SIM-359794-ZIN,Not Available,-12.990927
CCCCNC(=O)c1cc2cc(ccc2[nH]1)F,SIM-81614-EMO,Not Available,-12.989019
c1cc2c(c(c1)Cl)[C@H](N([C@H](C2)C(=O)[O-])C=O)c3ccc([nH]3)Cc4ccc[nH]4,T2K-381487,Not Available,-12.979263
Cc1ccc(cc1)c2nc(cs2)CCNC(=O)c3cc4ccccc4[nH]3,T2K-257933,Not Available,-12.978415
C[C@H](c1ccc(cc1)CCn2cnc3c2c4c(nc3N)CCCC4)[NH3+],CAS=47563,Not Available,-12.978054
c1c2c([nH]c1C(=O)N[C@@H]3CCc4c(nc[nH]4)C3)CCCC2,T2K-78991,Not Available,-12.974828
C#CCN\1C(=O)[C@H](S/C1=[NH+]\c2ccccc2)CC(=O)Nc3ccc(cc3)C(=O)[O-],T2K-136727,Not Available,-12.973055
C[C@H](c1ccc2c(c1)[nH]c(=O)[nH]2)[NH2+]Cc3ccccc3Cl,EDB=94504,Not Available,-12.970808
c1cc2c(cc1F)cc([nH]2)C(=O)NCC3CCC(CC3)F,SIM-79831-ZIN,Not Available,-12.970718
c1cc2c(cc1F)cc([nH]2)C(=O)NC3(CCSCC3)C(=O)[O-],T2K-75340,Not Available,-12.969049
c1cc(c(cc1N/C(=[NH+]\O)/c2cc(cc3c2nc[nH]3)F)Cl)F,SIM-264247-SUR,Not Available,-12.968853
Cc1cc2c(cc1C)nc([nH]2)c3ccccc3C(=O)Nc4cccc(c4)C(=O)C,SIM-420611-SAV,Not Available,-12.966683
